name	id	artworks	associated_periods_or_movements	art_forms	art_series
Mary Callery	/guid/9202a8c04000641f800000000763ca67	Study for Tomorrow is a Mystery,Study for Orpheus,Study for Pyramid			
Franz Hanfstängl	/guid/9202a8c04000641f80000000073587a3			Painting	
Bertien van Manen	/guid/9202a8c04000641f800000000763beda	Moscow, Luda and Sveta,Kokhnitsa, Moldavia, Barracks			
Thomas Waterson Wood	/guid/9202a8c04000641f8000000007366b58			Painting	
Yūji Aoki	/guid/9202a8c04000641f8000000006f14057				
Michael Sigismund Frank	/guid/9202a8c04000641f8000000006f81d20				
Cherie Raciti	/guid/9202a8c04000641f800000000763cd19	Suzanne's Green Overlap			
Jerónimo Navases	/guid/9202a8c04000641f8000000005e42628				
Joel Humberto Rojas Pérez	/guid/9202a8c04000641f8000000005e163a1			Painting	
Gerbr√ºder Thonet	/guid/9202a8c04000641f800000000763acd3	No. 145 Chair			
Makoto Tateno	/guid/9202a8c04000641f8000000006bcff7b				
Saul Bass	/guid/9202a8c04000641f800000000763afe1	Anatomy of a Murder,In Harm's Way,Exodus,Advise and Consent,The Man With the Golden Arm,The Man With the Golden Arm			
Pasquale Rossi	/guid/9202a8c04000641f8000000005c3cc4d			Painting	
Balázs Diószegi	/guid/9202a8c04000641f8000000005a9ce46			Painting	
Katherine S Dreier	/guid/9202a8c04000641f80000000076b9110	Abstract Portrait of Marcel Duchamp			
Kirsten Stoltmann	/guid/9202a8c04000641f8000000006bb3f3b				
Walter Leighton Clark	/guid/9202a8c04000641f8000000006eb5b4a				
Edmund Lewandowski and Maciej Mankowski	/guid/9202a8c04000641f800000000763b171	My Own Private Idaho			
Lorenzo Quiros	/guid/9202a8c04000641f8000000006b0d0ab				
Bartolommeo Scaligero	/guid/9202a8c04000641f8000000006c4b2f8			Painting	
Niccolo d'Ardia Caracciolo	/guid/9202a8c04000641f8000000005c00e3f				
Lorenzo di Bicci	/guid/9202a8c04000641f8000000006bb2aa5			Painting	
Mattia Benedetti	/guid/9202a8c04000641f8000000006be61f1			Painting	
Lim Tze Peng	/guid/9202a8c04000641f8000000005b2ea7c				
Darryl Sapien	/guid/9202a8c04000641f800000000763c03c	Cenotaph			
Ruth Asawa	/guid/9202a8c04000641f8000000007540ef1	Japanese American Internment Memorial,Untitled,Hyatt on Union Square Fountain,Number 1--1955,Andrea Mermaid Fountain,Aurora Fountain,Buchanan Mall Fountain		Sculpture	
Keito Kōme	/guid/9202a8c04000641f8000000006c479bf				
Giovanni Bellati	/guid/9202a8c04000641f8000000005aaab3a			Painting	
Ree Morton	/guid/9202a8c04000641f80000000076b8d96	Of Previous Dissipations			
Lee Mullican	/guid/9202a8c04000641f800000000763cd75	Garden Four O'Clock,Untitled,Presence,Tendril World			
Stephen Edlich	/guid/9202a8c04000641f800000000763a9dd	Untitled			
Giovanni Battista di Pietro di Stefano Volponi	/guid/9202a8c04000641f8000000006c292cf			Painting	
Roelof Frankot	/guid/9202a8c04000641f8000000006eca2a8				
Underwood and Underwood	/guid/9202a8c04000641f800000000763b04f	Scopes Jury			
Per Lysne	/guid/9202a8c04000641f8000000006f11257				
Mark Freeman	/guid/9202a8c04000641f8000000006afe42b			Painting	
Phelgo	/guid/9202a8c04000641f8000000006f80aa4				
John Cederquist	/guid/9202a8c04000641f8000000006b43ffc				
W. W. Quatremain	/guid/9202a8c04000641f8000000006b943da				
Arthur J. Melhuish	/guid/9202a8c04000641f800000000763b3ae	View of High Street, Oxford			
Peter Monamy	/guid/9202a8c04000641f8000000006be32b4			Painting	
Viola Frey	/guid/9202a8c04000641f800000000763b80e	Fortune's Glove,Junkman, Bricoleur			
Iwao Yamawaki	/guid/9202a8c04000641f800000000763b58a	Mr. and Mrs. Mart Stam from America to Investigate Bauhaus,Architectural Study			
Andrea Giacomo Podesta	/guid/9202a8c04000641f8000000006b07d02			Painting	
Theodor Grosse	/guid/9202a8c04000641f8000000006f93867				
Albert J. Beals	/guid/9202a8c04000641f800000000763c168	Untitled [Man and Woman]			
Andre Bauchant	/guid/9202a8c04000641f80000000076b9176	The Proclamation of American Independence,Cleopatra's Barge			
Riichiro Inagaki	/guid/9202a8c04000641f8000000006f15271				
Whanki Kim	/guid/9202a8c04000641f800000000763ca2b	26-I-70			
Ottavio Semini	/guid/9202a8c04000641f8000000006b9d990			Painting	
Faurest Davis	/guid/9202a8c04000641f800000000763b342	Motorcycle Run near Hollywood,Old Bayshore, Row on Row			
Tarporley Painter	/guid/9202a8c04000641f8000000006ee4781		Red-figure pottery	Ceramics,Painting	
Nao Yazawa	/guid/9202a8c04000641f8000000006f8e45c				
Peter Young	/guid/9202a8c04000641f8000000006bbcf26		Abstract expressionism,Lyrical Abstraction,Postminimalism,Contemporary art	Painting	
Antonio Bernieri	/guid/9202a8c04000641f8000000006bc7caf			Painting	
M. Saugrin	/guid/9202a8c04000641f800000000763bd1e	Park Scene at Ch√¢teau de Vivier			
Samuel L. Atmore	/guid/9202a8c04000641f800000000763c784	/guid/9202a8c04000641f80000000076392da			
Niccolo Guglielmo Alforae	/guid/9202a8c04000641f8000000006c0ed29			Painting	
Ellen Lupton	/guid/9202a8c04000641f800000000763ad8d	Period Styles: A History of Punctuation,Numbers,Graphic Design and Typography in the Netherlands,Writing & the Body			
Cristoforo Canozzi	/guid/9202a8c04000641f8000000006c3d4df			Painting	
Alessandro Prampolino	/guid/9202a8c04000641f8000000006b184fd				
Converse	/guid/9202a8c04000641f800000000763aa7f	All Star Smooth			
Orazio Bianchi	/guid/9202a8c04000641f8000000006c0d461			Painting	
John Covert	/guid/9202a8c04000641f80000000076b8d5a	\\"Ex Act\\"			
Bartolommeo Bonasia	/guid/9202a8c04000641f8000000006c1df76			Painting	
Gregorio Preti	/guid/9202a8c04000641f8000000006b18516			Painting	
Henrique Medina	/guid/9202a8c04000641f8000000006aee659			Painting	
Amanda Means	/guid/9202a8c04000641f800000000763b650	Lightbulb #3			
J. B. Blunk	/guid/9202a8c04000641f800000000763b0e1	Compote,Invisible Presence			
Michael Bevilacqua	/guid/9202a8c04000641f800000000763bb60	Leave Home			
Alvin Langdon Coburn	/guid/9202a8c04000641f800000000763b27c	London,London,New York,London,New York,London,New York,Poplar Trees and Cottage,London,London,New York,London,London,New York,London,New York,Untitled [Twilight Study],New York,London,London,New York,London,London,New York,Weir's Close, Edinburgh,New York,New York,New York,London,New York,Decorative Study,New York,London,New York,London,New York,London,London,London,New York,New York,Westminster Abbey,London,London,New York,New York,New York			
Matt Owens	/guid/9202a8c04000641f800000000763c9ef	Volumeone Website			
Corrado Marca-Relli	/guid/9202a8c04000641f800000000763a971	27-Dec			
Cristopher Unterberger	/guid/9202a8c04000641f8000000006c1afba			Painting	
Luca di Tommè	/guid/9202a8c04000641f8000000006c47925			Painting	
Tiffany & Company	/guid/9202a8c04000641f8000000007653665	Wine Cooler (one of a pair)			
Jacopo Marieschi	/guid/9202a8c04000641f8000000006c4b26b			Painting	
Art Lee	/guid/9202a8c04000641f8000000006f11764				
Bernardo Regoliron	/guid/9202a8c04000641f8000000006b23f2b				
Sophia Campbell	/guid/9202a8c04000641f8000000005e40c72				
Henry Maull	/guid/9202a8c04000641f8000000006aebf30	Charles Robert Darwin			
Janez Janša, performer	/guid/9202a8c04000641f8000000006faa375				
Sarah Morris	/guid/9202a8c04000641f80000000076b8e20	Creative Artists Agency (Los Angeles)			
Alan Pollack	/guid/9202a8c04000641f8000000006ac49bc				
Pietro Tacca (Attributed to)	/guid/9202a8c04000641f8000000007653945	Bust of a Nobleman in Armor	Baroque		
Luite Klaver	/guid/9202a8c04000641f8000000006bc0947				
Holly Roberts	/guid/9202a8c04000641f800000000763ab17	Queensland Blueheeler			
Tom Rubnitz	/guid/9202a8c04000641f8000000006ba09eb				
Cesare Pascarella	/guid/9202a8c04000641f8000000006b6839b				
Barbara Howard, RCA	/guid/9202a8c04000641f8000000007687ad4				
Dara Birnbaum	/guid/9202a8c04000641f8000000008bc844f			Video art,Installation art	
Frantz Charlet	/guid/9202a8c04000641f8000000009ceaf65		Impressionism		
Isidre Nonell	/guid/9202a8c04000641f8000000008d15436				
John McNamara	/guid/9202a8c04000641f800000000908a63e				
Ernst Haider	/guid/9202a8c04000641f8000000008bb402f			Painting	
Abraham Diepraam	/guid/9202a8c04000641f8000000009d8ef55		Baroque		
Jeremy Ayers	/guid/9202a8c04000641f8000000009fbb0ba			Ceramics	
Zhang Zongcang	/guid/9202a8c04000641f80000000087caaa8				
Patrick Tuohy	/guid/9202a8c04000641f80000000081276c6			Painting	
Valérie Favre	/guid/9202a8c04000641f800000000812a89c				
André Marchand	/guid/9202a8c04000641f800000000927e04e				
Noah	/guid/9202a8c04000641f8000000009419e62				
Christian Ackermann	/guid/9202a8c04000641f8000000009ee74a1				
Michael Sturdy	/guid/9202a8c04000641f80000000093e8d56				
Irving Kriesberg	/guid/9202a8c04000641f8000000009272c17			Painting	
Batiste Madalena	/guid/9202a8c04000641f8000000009d44ece				
George 'Fowokan' Kelly	/guid/9202a8c04000641f80000000087bb6e3				
Hiro Fujiwara	/guid/9202a8c04000641f8000000009d5e6f1				
Glenn Gant	/guid/9202a8c04000641f8000000008616919			Painting	
Werner Schramm	/guid/9202a8c04000641f8000000008ead5fc				
Lucas van Valckenborch	/guid/9202a8c04000641f80000000056d6a4a				
Judy Fiskin	/guid/9202a8c04000641f80000000046430a4				
Albertus Pictor	/guid/9202a8c04000641f8000000005773d08				
Jos de Mey	/guid/9202a8c04000641f800000000562107c				
Lydia Field Emmet	/guid/9202a8c04000641f80000000056f2021			Painting	
Lorenzo Sabatini	/guid/9202a8c04000641f80000000047f1c24				
Giovanni Battista Paggi	/guid/9202a8c04000641f800000000472a7d2		Baroque	Painting	
Don Pottinger	/guid/9202a8c04000641f80000000046061c1				
Luis Eduardo Aute	/guid/9202a8c04000641f800000000472c258			Painting	
Knut Ekwall	/guid/9202a8c04000641f8000000004741970			Painting	
Jordi Bonet	/guid/9202a8c04000641f8000000005c2836a			Painting	
Antonio Tempesta	/guid/9202a8c04000641f800000000477a789		Baroque	Painting	
Allen Ruppersberg	/guid/9202a8c04000641f8000000005684c54		Conceptual art	Sculpture,Installation art,Painting	
Luigi Sabatelli	/guid/9202a8c04000641f8000000005c3659c	Rhadamistus Killing Zenobia		Painting	
Noël Hallé	/guid/9202a8c04000641f80000000046a6604	Justice of Trajan		Painting	
Rita Ackermann	/guid/9202a8c04000641f800000000468d3f2		Contemporary art		
Lionel Pries	/guid/9202a8c04000641f8000000005aa8735				
Bernard Fleetwood-Walker	/guid/9202a8c04000641f80000000057172b7	Amity			
Manfred W. Jürgens	/guid/9202a8c04000641f800000000567c7c5			Painting	
Giovanni Bernardino Azzolini	/guid/9202a8c04000641f800000000561e55f			Painting	
Zbigniew Nowosadzki	/guid/9202a8c04000641f8000000005adf489			Painting	
Robert Genn	/guid/9202a8c04000641f8000000004814427				
Salomon de Bray	/guid/9202a8c04000641f8000000005b3cce3	The Twins Clara and Aelbert de Bray	Baroque	Painting	
James Michalopoulos	/guid/9202a8c04000641f8000000005c465b1				
Francis Nicholson	/guid/9202a8c04000641f800000000572949f			Painting	
Paddy Bedford	/guid/9202a8c04000641f8000000005ad488a				
Walenty Żebrowski	/guid/9202a8c04000641f80000000046a22d6			Painting	
Walter Gramatté	/guid/9202a8c04000641f800000000568c980			Painting	
Felice Damiani	/guid/9202a8c04000641f800000000565e924			Painting	
Emek	/guid/9202a8c04000641f80000000057ba2dd			Painting	
Benjamin Block	/guid/9202a8c04000641f80000000057b3d48			Painting	
Leonid Afremov	/guid/9202a8c04000641f80000000046fb313			Painting	
Kevin Denney	/guid/9202a8c04000641f80000000057b08aa				
Marco Cardisco	/guid/9202a8c04000641f800000000564aa70			Painting	
Danny Rozin	/guid/9202a8c04000641f800000000579044e				
Nasiba Zeynalova	/guid/9202a8c04000641f8000000005b47f8a				
Nikos Nikolaou	/guid/9202a8c04000641f800000000557e9ec			Painting,Sculpture	
Marc Levoy	/guid/9202a8c04000641f8000000000c540c2	Stanford Dragon,Stanford Bunny			
Domenico Antonio Vaccaro	/guid/9202a8c04000641f8000000000f3148b			Painting	
Christopher Ries	/guid/9202a8c04000641f8000000000cf3ad5			Glass	
Michael Smither	/guid/9202a8c04000641f8000000000d53758			Painting	
Marcello Nizzoli	/guid/9202a8c04000641f8000000000e52f28				
Eugène Berman	/guid/9202a8c04000641f8000000000d99629	Vieilles femmes dans les rochers (Old Women among the Rocks)		Painting	
Delaine Le Bas	/guid/9202a8c04000641f8000000000eff0b3				
Dimitar Zograf	/guid/9202a8c04000641f8000000000e06972				
Walter Hamady	/guid/9202a8c04000641f8000000000c6a763				
Coop	/guid/9202a8c04000641f8000000000d97af3				
Jack Coughlin	/guid/9202a8c04000641f8000000006bc23a2				
Juan Uslé	/guid/9202a8c04000641f800000000766ed51				
Charles Waterhouse	/guid/9202a8c04000641f8000000007d463d6			Painting	
Jo Hanson	/guid/9202a8c04000641f800000000763be02	There Are Many Manshions, from the series Crab Orchard Cemetery			
Roger Sebastián Aquilar Labrada	/guid/9202a8c04000641f8000000006bacd94			Painting	
Irving H. Burnside	/guid/9202a8c04000641f8000000007654026	Nesting Basket (one of a set)			
John Natale	/guid/9202a8c04000641f8000000007653e17	Vase			
Giorgio Sommer	/guid/9202a8c04000641f800000000763b759	Palazzo d'Anna Posilippo, Napoli,Mt. Vesuvius,Santa Lucia dal H√¥tel de Rome, Napoli,Figures at Pompeii,Body Cast, Pompeii			
Katsumi Watanabe	/guid/9202a8c04000641f800000000763b360	Untitled [Three men with cigarettes, posing in the street],Untitled [Five tattooed men],Untitled [Kneeling nude],Untitled [Transvestite leaning against chain link fence],Untitled [Nude crossing her arms across her body],Untitled [Two men dressed as geishas],Untitled [four young men in white clothes],Untitled [Transvestites posing in the street],Untitled [Rowdy group of men in the street],Untitled [Man wearing underwear and stockings, leaning against white car],Untitled [Smiling woman (?) in the street],Untitled [Man with moustache in street (street person?)]			
Tina Barney	/guid/9202a8c04000641f800000000763c438	Tim, Phil & I,Marina and Peter,The Graduation			
Joaquin Torres-Garcia	/guid/9202a8c04000641f80000000076b9194	Construction in White and Black,Color Structure,Composition			
Hyacinthe Collin de Vermont	/guid/9202a8c04000641f8000000006ee0a11				
Paul Harris	/guid/9202a8c04000641f800000000763c718	Man Wailing			
Marian Spore Bush	/guid/9202a8c04000641f8000000006b9b1ce			Painting	
Battista Dossi	/guid/9202a8c04000641f8000000006b9de90			Painting	
Movement by John Wood, Jr.	/guid/9202a8c04000641f8000000007653375	Tall Case Clock			
Carol Bove	/guid/9202a8c04000641f80000000076b8fa8	Silver Compass			
Pedro Pruna	/guid/9202a8c04000641f8000000007653be4	Portrait of Woman in White			
Girolamo Ruggieri	/guid/9202a8c04000641f8000000005e45ee2			Painting	
Leo Bigenwald	/guid/9202a8c04000641f800000000763b7d8	Austere Form			
Alexei Jawlensky	/guid/9202a8c04000641f800000000763bd3c	K√∂pf (Head),Kopf: Rotes Licht (Head: Red Light),Frauenkopf (Woman's Head)			
Ron Kent	/guid/9202a8c04000641f8000000006afc94e				
Samizu Matsuki	/guid/9202a8c04000641f8000000006b572d7			Painting	
Michel Corneille the Elder	/guid/9202a8c04000641f8000000006c03a59			Painting	
Meurisse Branger	/guid/9202a8c04000641f800000000763b82c	Monaco, Hydro/Aero Plane of Fabre,Jean Ors in His Monoplane			
Anton Stankowski	/guid/9202a8c04000641f800000000763a83f	Siesta,Untitled [Vorderseite des Werbefaltblatts f√ºr Z√ºricher Brechkoks] (Untitled...			
Juan Antonio Ribera y Fernández	/guid/9202a8c04000641f8000000006b3447d				
Eugène Devéria	/guid/9202a8c04000641f80000000076853fb				
Edward Weston	/guid/9202a8c04000641f800000000763a905	Roi Partridge,Untitled,Pipes and Stacks, Armco, Middletown, Ohio,Mexican Toys,Back of Nude,Squash,Chinese Cabbage,Ramiel in His Attic,Pir√°mide del Sol, Teotihuac√°n,Dunes, Oceano,Stump against Sky,Tide Pool, Point Lobos,Excusado (Toilet),Dunes at Oceano,Wrecked Auto in Fog, Crescent Beach,Lily and Rubbish,Onion Halved,Rubbish,Point Lobos,My Little Grey Home in the West,Untitled [Clouds],Galv√°n Shooting [Manuel Hern√°ndez Galv√°n, Mexico],Portrait of Brett Weston at 16 Years,Taos Pueblo, New Mexico,Dunes, Oceano,Untitled (Eroded Rock, Point Lobos),Untitled,Santa Fe,White Radish,Tomato Field, Monterey Coast,Dead Man, Colorado Desert,/guid/9202a8c04000641f8000000007635e9d,Knees,Tina Modotti, Half-Nude in Kimono,Point Lobos,Chard,Farm House, Salinas Valley,Connecticut Barn,Maguey Cactus, Mexico,Untitled [Woman and Laundry from Above],Aspen Valley, N.M.,Gourd,Steel Mill,Untitled [Tina Modotti on Stairs],Eric Berne,Diego, Smiling Face,Point Lobos,Legs in Hammock, Laguna,Shells,Cypress?Point Lobos,Juniper, Lake Tenaya,Sandstone Concretion and Stump			
Confrerie Pictura	/guid/9202a8c04000641f8000000006b2c545				
Cornelis Claesz van Wieringen	/guid/9202a8c04000641f80000000076783f1		Baroque		
Tanyth Berkeley	/guid/9202a8c04000641f8000000006b1970d				
Kusakabe Kimbei	/guid/9202a8c04000641f800000000763c186	A Funeral Procession			
Giuseppe Cades	/guid/9202a8c04000641f800000000765389d	The Meeting of Gautier, Count of Antwerp, and his Daughter, Violante			
Alexander Maximilian Seitz	/guid/9202a8c04000641f8000000006f88bce				
Francesco Bonifaccio	/guid/9202a8c04000641f8000000006bb45c5			Painting	
Lucas Horenbout	/guid/9202a8c04000641f8000000006b65bb2				
Grahame King	/guid/9202a8c04000641f80000000073371f0			Printmaking,Painting	
Daniel La Rue Johnson	/guid/9202a8c04000641f800000000763bce8	Untitled,Untitled			
Virginia Admiral	/guid/9202a8c04000641f800000000763ab35	Astrazione No. 1 (Abstraction No. 1)			
Anj Smith	/guid/9202a8c04000641f8000000006af0f29			Painting	
Matthew Cotes Wyatt	/guid/9202a8c04000641f8000000006bd5f18				
Arthur Holman	/guid/9202a8c04000641f800000000763b29a	Reflection,Summer			
Frederick Whitehead	/guid/9202a8c04000641f8000000006b94fc6				
Glyn Philpot	/guid/9202a8c04000641f80000000076908c5				
John Taylor Dismukes	/guid/9202a8c04000641f8000000007697b2f				
John Ritto Penniman	/guid/9202a8c04000641f80000000076538ee	Meetinghouse Hill, Roxbury, Massachusetts			
Domenico Carnovale	/guid/9202a8c04000641f8000000006bf29bd			Painting	
Richard Foster	/guid/9202a8c04000641f80000000074b1364			Painting	
A. B. Jackson	/guid/9202a8c04000641f8000000006ed345b			Painting	
Charles-Nicolas Cochin	/guid/9202a8c04000641f80000000074b6b65				
Ingo Maurer	/guid/9202a8c04000641f800000000763ac25	Bibibibi Light,Lampampe Light,Willydilly Light,YaYa Ho Lighting System,Max. Mover Light,Bulb Light,Don Quixote Light,Holonzki Light			
Kanō Tanshin	/guid/9202a8c04000641f8000000006b01d97				
Mark Dean Veca	/guid/9202a8c04000641f80000000074c4712				
A. O. Carpenter	/guid/9202a8c04000641f800000000763ab5f	Untitled [Fence Shute, Mendocino]			
Roy McMakin	/guid/9202a8c04000641f800000000763a92f	Simple Server			
Josef Anton Gegenbauer	/guid/9202a8c04000641f8000000006f836a1				
Constant Mayer	/guid/9202a8c04000641f80000000076534e4	Love's Melancholy			
Joseph Charles Marin (Attributed to)	/guid/9202a8c04000641f80000000076531d6	Shepherd and Shepherdess			
John F. Francis	/guid/9202a8c04000641f8000000007653185	Wine, Cheese, and Fruit			
Max Becher and Andrea Robbins	/guid/9202a8c04000641f800000000763cdf3	The Knife Thrower, from the series German Indians,Young Man with Shield, from the series German Indians,Chief, from the series German Indians			
